"Cycle","Well","RFU","Dilu","Repli","probe","sp","Neg"
21,"D3",1.65153177165757,4,3,"CbeA","Cbe",FALSE
21,"D4",-1.07350478325225,4,4,"CbeB","Cbe",FALSE
21,"D5",-1.31583260254683,4,5,"CbeB","Cbe",FALSE
21,"D6",-6.05486071853647,4,6,"CbeB","Cbe",FALSE
21,"D7",0.258102653705464,4,7,"Cbp","Fex",FALSE
21,"D8",-2.18568960787206,4,8,"Cbp","Fex",FALSE
21,"D9",-1.65861030237966,4,9,"Cbp","Fex",FALSE
21,"D10",-3.42993683075565,4,10,"Fex","Fex",FALSE
21,"D11",-5.79283827551899,4,11,"Fex","Fex",FALSE
21,"D12",-3.22479373677015,4,12,"Fex","Fex",FALSE
21,"E1",3.11989344705307,5,1,"CbeA","Cbe",FALSE
21,"E2",8.8478940181185,5,2,"CbeA","Cbe",FALSE
21,"E3",-4.57104115016045,5,3,"CbeA","Cbe",FALSE
21,"E4",-4.24060320551598,5,4,"CbeB","Cbe",FALSE
21,"E5",2.89954884500821,5,5,"CbeB","Cbe",FALSE
21,"E6",7.7873824616654,5,6,"CbeB","Cbe",FALSE
21,"E7",4.80108446342092,5,7,"Cbp","Fex",FALSE
21,"E8",1.79890789676938,5,8,"Cbp","Fex",FALSE
21,"E9",-4.63981195082215,5,9,"Cbp","Fex",FALSE
21,"E10",0.216598167031407,5,10,"Fex","Fex",FALSE
21,"E11",-2.94385485032672,5,11,"Fex","Fex",FALSE
21,"E12",2.18970654756595,5,12,"Fex","Fex",FALSE
22,"A1",26.9760291717394,1,1,"CbeA","Cbe",FALSE
22,"A2",46.1661597876637,1,2,"CbeA","Cbe",FALSE
22,"A3",29.734028198468,1,3,"CbeA","Cbe",FALSE
22,"A4",24.3558712271069,1,4,"CbeB","Cbe",FALSE
22,"A5",35.0440072606552,1,5,"CbeB","Cbe",FALSE
22,"A6",29.3905561373913,1,6,"CbeB","Cbe",FALSE
22,"A7",50.3779569123139,1,7,"Cbp","Fex",FALSE
22,"A8",56.5420006722798,1,8,"Cbp","Fex",FALSE
22,"A9",55.6215920699856,1,9,"Cbp","Fex",FALSE
22,"A10",24.2528902282475,1,10,"Fex","Fex",FALSE
22,"A11",23.8398495629026,1,11,"Fex","Fex",FALSE
22,"A12",3.09794449258425,1,12,"Fex","Fex",FALSE
22,"B1",-5.0189924365186,2,1,"CbeA","Cbe",FALSE
22,"B2",11.673472206593,2,2,"CbeA","Cbe",FALSE
22,"B3",3.36213295382277,2,3,"CbeA","Cbe",FALSE
22,"B4",3.5291970468752,2,4,"CbeB","Cbe",FALSE
22,"B5",11.4070750543297,2,5,"CbeB","Cbe",FALSE
22,"B6",11.7529520504977,2,6,"CbeB","Cbe",FALSE
22,"B7",7.80328117160434,2,7,"Cbp","Fex",FALSE
22,"B8",9.86915228357748,2,8,"Cbp","Fex",FALSE
22,"B9",7.97425835702143,2,9,"Cbp","Fex",FALSE
22,"B10",5.97513649335178,2,10,"Fex","Fex",FALSE
22,"B11",2.5726434975295,2,11,"Fex","Fex",FALSE
22,"B12",5.36757968196525,2,12,"Fex","Fex",FALSE
22,"C1",-8.61266978645017,3,1,"CbeA","Cbe",FALSE
22,"C2",-7.03074105093856,3,2,"CbeA","Cbe",FALSE
22,"C3",1.90043594663803,3,3,"CbeA","Cbe",FALSE
22,"C4",-8.55258715528544,3,4,"CbeB","Cbe",FALSE
22,"C5",-1.1976945010756,3,5,"CbeB","Cbe",FALSE
22,"C6",-5.41935209865733,3,6,"CbeB","Cbe",FALSE
22,"C7",4.33351327651371,3,7,"Cbp","Fex",FALSE
22,"C8",-1.02511821808775,3,8,"Cbp","Fex",FALSE
22,"C9",-0.17955507353463,3,9,"Cbp","Fex",FALSE
22,"C10",-5.88929427099356,3,10,"Fex","Fex",FALSE
22,"C11",5.04180422667378,3,11,"Fex","Fex",FALSE
22,"C12",-6.62577979625803,3,12,"Fex","Fex",FALSE
22,"D1",-2.96070314536883,4,1,"CbeA","Cbe",FALSE
22,"D2",2.23630171899822,4,2,"CbeA","Cbe",FALSE
22,"D3",-10.6661231308626,4,3,"CbeA","Cbe",FALSE
22,"D4",-7.40624610859868,4,4,"CbeB","Cbe",FALSE
22,"D5",0.343309570185738,4,5,"CbeB","Cbe",FALSE
22,"D6",-4.45761665965529,4,6,"CbeB","Cbe",FALSE
22,"D7",-0.883716240376089,4,7,"Cbp","Fex",FALSE
22,"D8",0.778332603207218,4,8,"Cbp","Fex",FALSE
22,"D9",-3.64725051662344,4,9,"Cbp","Fex",FALSE
22,"D10",0.72562149049736,4,10,"Fex","Fex",FALSE
22,"D11",-1.35426539111268,4,11,"Fex","Fex",FALSE
22,"D12",-4.83005830819184,4,12,"Fex","Fex",FALSE
22,"E1",-1.11887067991302,5,1,"CbeA","Cbe",FALSE
22,"E2",-6.33281875050125,5,2,"CbeA","Cbe",FALSE
22,"E3",-12.4510888049599,5,3,"CbeA","Cbe",FALSE
22,"E4",-4.99163668684378,5,4,"CbeB","Cbe",FALSE
22,"E5",-6.8725503606629,5,5,"CbeB","Cbe",FALSE
22,"E6",-8.35356090848563,5,6,"CbeB","Cbe",FALSE
22,"E7",0.625539061480595,5,7,"Cbp","Fex",FALSE
22,"E8",-0.110085180671831,5,8,"Cbp","Fex",FALSE
22,"E9",-1.08849041471194,5,9,"Cbp","Fex",FALSE
22,"E10",-1.98783082177306,5,10,"Fex","Fex",FALSE
22,"E11",-3.50650289185796,5,11,"Fex","Fex",FALSE
22,"E12",0.752845407035238,5,12,"Fex","Fex",FALSE
23,"A1",78.441933330867,1,1,"CbeA","Cbe",FALSE
23,"A2",86.818782998158,1,2,"CbeA","Cbe",FALSE
23,"A3",80.6155818886682,1,3,"CbeA","Cbe",FALSE
23,"A4",55.3598871555796,1,4,"CbeB","Cbe",FALSE
23,"A5",74.7770212469377,1,5,"CbeB","Cbe",FALSE
23,"A6",61.5391908799002,1,6,"CbeB","Cbe",FALSE
23,"A7",107.704816842621,1,7,"Cbp","Fex",FALSE
23,"A8",115.173624698182,1,8,"Cbp","Fex",FALSE
23,"A9",114.84272576177,1,9,"Cbp","Fex",FALSE
23,"A10",57.313104075658,1,10,"Fex","Fex",FALSE
23,"A11",56.8611762007513,1,11,"Fex","Fex",FALSE
23,"A12",41.3341088362849,1,12,"Fex","Fex",FALSE
23,"B1",7.18447161198947,2,1,"CbeA","Cbe",FALSE
23,"B2",11.7698490308667,2,2,"CbeA","Cbe",FALSE
23,"B3",9.44386497669166,2,3,"CbeA","Cbe",FALSE
23,"B4",4.83306985085983,2,4,"CbeB","Cbe",FALSE
23,"B5",9.91991679637886,2,5,"CbeB","Cbe",FALSE
23,"B6",13.8243780579978,2,6,"CbeB","Cbe",FALSE
23,"B7",23.0174716133806,2,7,"Cbp","Fex",FALSE
23,"B8",23.1297113072078,2,8,"Cbp","Fex",FALSE
23,"B9",25.0639779069579,2,9,"Cbp","Fex",FALSE
23,"B10",9.91705139856367,2,10,"Fex","Fex",FALSE
23,"B11",10.679367949163,2,11,"Fex","Fex",FALSE
23,"B12",3.57512360868986,2,12,"Fex","Fex",FALSE
23,"C1",7.89160368080684,3,1,"CbeA","Cbe",FALSE
23,"C2",-12.5901874633737,3,2,"CbeA","Cbe",FALSE
23,"C3",5.70773265009757,3,3,"CbeA","Cbe",FALSE
23,"C4",3.58654828908402,3,4,"CbeB","Cbe",FALSE
23,"C5",7.20654666309383,3,5,"CbeB","Cbe",FALSE
23,"C6",7.34855198922651,3,6,"CbeB","Cbe",FALSE
23,"C7",3.0482328647895,3,7,"Cbp","Fex",FALSE
23,"C8",2.74587142096243,3,8,"Cbp","Fex",FALSE
23,"C9",2.42063610956984,3,9,"Cbp","Fex",FALSE
23,"C10",2.83733688943539,3,10,"Fex","Fex",FALSE
23,"C11",2.08678840625271,3,11,"Fex","Fex",FALSE
23,"C12",2.43734574372047,3,12,"Fex","Fex",FALSE
23,"D1",-4.17826580555629,4,1,"CbeA","Cbe",FALSE
23,"D2",-4.43905100869597,4,2,"CbeA","Cbe",FALSE
23,"D3",2.9020538119803,4,3,"CbeA","Cbe",FALSE
23,"D4",-1.82784049786915,4,4,"CbeB","Cbe",FALSE
23,"D5",-1.55350316958447,4,5,"CbeB","Cbe",FALSE
23,"D6",2.39144398149438,4,6,"CbeB","Cbe",FALSE
23,"D7",1.90282331282015,4,7,"Cbp","Fex",FALSE
23,"D8",3.24069582426591,4,8,"Cbp","Fex",FALSE
23,"D9",-0.989184021828805,4,9,"Cbp","Fex",FALSE
23,"D10",-4.38343810944934,4,10,"Fex","Fex",FALSE
23,"D11",2.91616157206408,4,11,"Fex","Fex",FALSE
23,"D12",0.640119134241104,4,12,"Fex","Fex",FALSE
23,"E1",0.0802900510525433,5,1,"CbeA","Cbe",FALSE
23,"E2",0.839900366466281,5,2,"CbeA","Cbe",FALSE
23,"E3",-11.7452892470774,5,3,"CbeA","Cbe",FALSE
23,"E4",2.98047314574615,5,4,"CbeB","Cbe",FALSE
23,"E5",5.06300784211908,5,5,"CbeB","Cbe",FALSE
23,"E6",2.45726500715136,5,6,"CbeB","Cbe",FALSE
23,"E7",-1.27842612513086,5,7,"Cbp","Fex",FALSE
23,"E8",-1.38422786520096,5,8,"Cbp","Fex",FALSE
23,"E9",2.5974409584519,5,9,"Cbp","Fex",FALSE
23,"E10",-1.85875306884736,5,10,"Fex","Fex",FALSE
23,"E11",3.28768649074937,5,11,"Fex","Fex",FALSE
23,"E12",11.2169149301462,5,12,"Fex","Fex",FALSE
24,"A1",169.823248113952,1,1,"CbeA","Cbe",FALSE
24,"A2",180.204749488281,1,2,"CbeA","Cbe",FALSE
24,"A3",173.975741928437,1,3,"CbeA","Cbe",FALSE
24,"A4",122.962840336338,1,4,"CbeB","Cbe",FALSE
24,"A5",134.956491702712,1,5,"CbeB","Cbe",FALSE
24,"A6",123.639649431129,1,6,"CbeB","Cbe",FALSE
24,"A7",204.499126565862,1,7,"Cbp","Fex",FALSE
24,"A8",213.292483046632,1,8,"Cbp","Fex",FALSE
24,"A9",218.447886982414,1,9,"Cbp","Fex",FALSE
24,"A10",113.706850195563,1,10,"Fex","Fex",FALSE
24,"A11",111.444220570064,1,11,"Fex","Fex",FALSE
24,"A12",93.4917429319275,1,12,"Fex","Fex",FALSE
24,"B1",18.6698305115269,2,1,"CbeA","Cbe",FALSE
24,"B2",17.5680784393471,2,2,"CbeA","Cbe",FALSE
24,"B3",23.6748691731136,2,3,"CbeA","Cbe",FALSE
24,"B4",16.9539510314762,2,4,"CbeB","Cbe",FALSE
24,"B5",18.6674666854196,2,5,"CbeB","Cbe",FALSE
24,"B6",30.3702636328389,2,6,"CbeB","Cbe",FALSE
24,"B7",46.0892956069856,2,7,"Cbp","Fex",FALSE
24,"B8",38.3601744214666,2,8,"Cbp","Fex",FALSE
24,"B9",41.2663246656671,2,9,"Cbp","Fex",FALSE
24,"B10",23.5612019253422,2,10,"Fex","Fex",FALSE
24,"B11",21.109431236513,2,11,"Fex","Fex",FALSE
24,"B12",13.2977522779529,2,12,"Fex","Fex",FALSE
24,"C1",0.917258325062903,3,1,"CbeA","Cbe",FALSE
24,"C2",-5.95699005733877,3,2,"CbeA","Cbe",FALSE
24,"C3",1.71064305427171,3,3,"CbeA","Cbe",FALSE
24,"C4",2.35329574167372,3,4,"CbeB","Cbe",FALSE
24,"C5",3.51096032056648,3,5,"CbeB","Cbe",FALSE
24,"C6",-4.21753833490311,3,6,"CbeB","Cbe",FALSE
24,"C7",2.47128746395356,3,7,"Cbp","Fex",FALSE
24,"C8",6.68393042120124,3,8,"Cbp","Fex",FALSE
24,"C9",7.17880654136525,3,9,"Cbp","Fex",FALSE
24,"C10",5.91536271820132,3,10,"Fex","Fex",FALSE
24,"C11",3.64362235174394,3,11,"Fex","Fex",FALSE
24,"C12",-1.75614057181701,3,12,"Fex","Fex",FALSE
24,"D1",-3.69680145341772,4,1,"CbeA","Cbe",FALSE
24,"D2",-2.47467063116073,4,2,"CbeA","Cbe",FALSE
24,"D3",0.99579755486775,4,3,"CbeA","Cbe",FALSE
24,"D4",-0.605450950654813,4,4,"CbeB","Cbe",FALSE
24,"D5",0.458716336944235,4,5,"CbeB","Cbe",FALSE
24,"D6",3.52985891416665,4,6,"CbeB","Cbe",FALSE
24,"D7",-2.54395886242173,4,7,"Cbp","Fex",FALSE
24,"D8",-3.32112899340245,4,8,"Cbp","Fex",FALSE
24,"D9",-7.501369130076,4,9,"Cbp","Fex",FALSE
24,"D10",-0.72721832982279,4,10,"Fex","Fex",FALSE
24,"D11",-2.21228429890107,4,11,"Fex","Fex",FALSE
24,"D12",-2.51868937666768,4,12,"Fex","Fex",FALSE
24,"E1",-0.168483681619364,5,1,"CbeA","Cbe",FALSE
24,"E2",-1.82493255055761,5,2,"CbeA","Cbe",FALSE
24,"E3",-10.2578786426948,5,3,"CbeA","Cbe",FALSE
24,"E4",-6.48173992071406,5,4,"CbeB","Cbe",FALSE
24,"E5",-3.66869554522691,5,5,"CbeB","Cbe",FALSE
24,"E6",2.05197240553571,5,6,"CbeB","Cbe",FALSE
24,"E7",1.81894237203778,5,7,"Cbp","Fex",FALSE
24,"E8",-1.16866874579409,5,8,"Cbp","Fex",FALSE
24,"E9",1.03094609914706,5,9,"Cbp","Fex",FALSE
24,"E10",1.32349283446274,5,10,"Fex","Fex",FALSE
24,"E11",5.56953760054148,5,11,"Fex","Fex",FALSE
24,"E12",1.47389636675416,5,12,"Fex","Fex",FALSE
25,"A1",312.226514967692,1,1,"CbeA","Cbe",FALSE
25,"A2",323.769503572949,1,2,"CbeA","Cbe",FALSE
25,"A3",334.918704757891,1,3,"CbeA","Cbe",FALSE
25,"A4",223.16423527909,1,4,"CbeB","Cbe",FALSE
25,"A5",231.976575980571,1,5,"CbeB","Cbe",FALSE
25,"A6",221.578802552362,1,6,"CbeB","Cbe",FALSE
25,"A7",368.134366150281,1,7,"Cbp","Fex",FALSE
25,"A8",364.560650379841,1,8,"Cbp","Fex",FALSE
25,"A9",373.952991060736,1,9,"Cbp","Fex",FALSE
25,"A10",216.673293434737,1,10,"Fex","Fex",FALSE
25,"A11",216.321402330997,1,11,"Fex","Fex",FALSE
25,"A12",177.038799573796,1,12,"Fex","Fex",FALSE
25,"B1",63.3666786181702,2,1,"CbeA","Cbe",FALSE
25,"B2",59.1844513406249,2,2,"CbeA","Cbe",FALSE
25,"B3",62.1346923031324,2,3,"CbeA","Cbe",FALSE
25,"B4",36.6299629618916,2,4,"CbeB","Cbe",FALSE
25,"B5",38.8161588820985,2,5,"CbeB","Cbe",FALSE
25,"B6",51.8235661437539,2,6,"CbeB","Cbe",FALSE
25,"B7",88.8789917019853,2,7,"Cbp","Fex",FALSE
25,"B8",84.3744166608708,2,8,"Cbp","Fex",FALSE
25,"B9",89.1605763226016,2,9,"Cbp","Fex",FALSE
25,"B10",41.1860989401275,2,10,"Fex","Fex",FALSE
25,"B11",41.8244264226296,2,11,"Fex","Fex",FALSE
25,"B12",31.8256474180243,2,12,"Fex","Fex",FALSE
25,"C1",10.3541617537458,3,1,"CbeA","Cbe",FALSE
25,"C2",8.82531436058434,3,2,"CbeA","Cbe",FALSE
25,"C3",2.33907599098711,3,3,"CbeA","Cbe",FALSE
25,"C4",6.87307194315508,3,4,"CbeB","Cbe",FALSE
25,"C5",4.05743859161885,3,5,"CbeB","Cbe",FALSE
25,"C6",14.250614168579,3,6,"CbeB","Cbe",FALSE
25,"C7",13.6380717705288,3,7,"Cbp","Fex",FALSE
25,"C8",14.3002268728728,3,8,"Cbp","Fex",FALSE
25,"C9",14.9689229371761,3,9,"Cbp","Fex",FALSE
25,"C10",9.40999706516959,3,10,"Fex","Fex",FALSE
25,"C11",-0.729628687299737,3,11,"Fex","Fex",FALSE
25,"C12",7.33814316776716,3,12,"Fex","Fex",FALSE
25,"D1",-8.46839225143049,4,1,"CbeA","Cbe",FALSE
25,"D2",0.302919653002391,4,2,"CbeA","Cbe",FALSE
25,"D3",1.39074811543469,4,3,"CbeA","Cbe",FALSE
25,"D4",2.5972280341166,4,4,"CbeB","Cbe",FALSE
25,"D5",9.56784941026308,4,5,"CbeB","Cbe",FALSE
25,"D6",2.43762904369487,4,6,"CbeB","Cbe",FALSE
25,"D7",1.96093297130255,4,7,"Cbp","Fex",FALSE
25,"D8",1.12167763638445,4,8,"Cbp","Fex",FALSE
25,"D9",4.52555441712684,4,9,"Cbp","Fex",FALSE
25,"D10",0.801468519569426,4,10,"Fex","Fex",FALSE
25,"D11",3.31008435545118,4,11,"Fex","Fex",FALSE
25,"D12",2.76283130739012,4,12,"Fex","Fex",FALSE
25,"E1",-5.1383210977765,5,1,"CbeA","Cbe",FALSE
25,"E2",-12.0466323793198,5,2,"CbeA","Cbe",FALSE
25,"E3",4.07906583302702,5,3,"CbeA","Cbe",FALSE
25,"E4",3.96990501616528,5,4,"CbeB","Cbe",FALSE
25,"E5",9.61110882198955,5,5,"CbeB","Cbe",FALSE
25,"E6",-10.7116996900613,5,6,"CbeB","Cbe",FALSE
25,"E7",-0.512443524077753,5,7,"Cbp","Fex",FALSE
25,"E8",2.75713489830468,5,8,"Cbp","Fex",FALSE
25,"E9",0.339391765641267,5,9,"Cbp","Fex",FALSE
25,"E10",2.67179224736265,5,10,"Fex","Fex",FALSE
25,"E11",-0.600346592008464,5,11,"Fex","Fex",FALSE
25,"E12",2.78815656066854,5,12,"Fex","Fex",FALSE
26,"A1",521.178946334149,1,1,"CbeA","Cbe",FALSE
26,"A2",534.70004493586,1,2,"CbeA","Cbe",FALSE
26,"A3",558.565822982586,1,3,"CbeA","Cbe",FALSE
26,"A4",330.078303806103,1,4,"CbeB","Cbe",FALSE
26,"A5",369.181249575189,1,5,"CbeB","Cbe",FALSE
26,"A6",343.330825185618,1,6,"CbeB","Cbe",FALSE
26,"A7",588.356614952128,1,7,"Cbp","Fex",FALSE
26,"A8",580.876106762214,1,8,"Cbp","Fex",FALSE
26,"A9",602.939957058835,1,9,"Cbp","Fex",FALSE
26,"A10",352.655545828868,1,10,"Fex","Fex",FALSE
26,"A11",349.994187731175,1,11,"Fex","Fex",FALSE
26,"A12",302.575041055279,1,12,"Fex","Fex",FALSE
26,"B1",112.263844587258,2,1,"CbeA","Cbe",FALSE
26,"B2",118.277311707639,2,2,"CbeA","Cbe",FALSE
26,"B3",132.48487324385,2,3,"CbeA","Cbe",FALSE
26,"B4",86.4660139829321,2,4,"CbeB","Cbe",FALSE
26,"B5",91.2923982746161,2,5,"CbeB","Cbe",FALSE
26,"B6",96.4454039242837,2,6,"CbeB","Cbe",FALSE
26,"B7",165.036852043046,2,7,"Cbp","Fex",FALSE
26,"B8",156.140996703873,2,8,"Cbp","Fex",FALSE
26,"B9",168.414255657853,2,9,"Cbp","Fex",FALSE
26,"B10",86.6681931447838,2,10,"Fex","Fex",FALSE
26,"B11",91.9803538872666,2,11,"Fex","Fex",FALSE
26,"B12",71.0926805036443,2,12,"Fex","Fex",FALSE
26,"C1",18.0526089406667,3,1,"CbeA","Cbe",FALSE
26,"C2",13.0526145661834,3,2,"CbeA","Cbe",FALSE
26,"C3",13.368945842305,3,3,"CbeA","Cbe",FALSE
26,"C4",4.53628253558327,3,4,"CbeB","Cbe",FALSE
26,"C5",21.7775043807178,3,5,"CbeB","Cbe",FALSE
26,"C6",13.4394918442667,3,6,"CbeB","Cbe",FALSE
26,"C7",30.3193404103431,3,7,"Cbp","Fex",FALSE
26,"C8",30.4209132738793,3,8,"Cbp","Fex",FALSE
26,"C9",32.0347783931093,3,9,"Cbp","Fex",FALSE
26,"C10",10.517874293706,3,10,"Fex","Fex",FALSE
26,"C11",14.9064608190829,3,11,"Fex","Fex",FALSE
26,"C12",12.7433282591755,3,12,"Fex","Fex",FALSE
26,"D1",-2.82731864581183,4,1,"CbeA","Cbe",FALSE
26,"D2",-0.431700612021814,4,2,"CbeA","Cbe",FALSE
26,"D3",2.079440395657,4,3,"CbeA","Cbe",FALSE
26,"D4",-8.67638780475318,4,4,"CbeB","Cbe",FALSE
26,"D5",-0.821654765601124,4,5,"CbeB","Cbe",FALSE
26,"D6",2.66839807904762,4,6,"CbeB","Cbe",FALSE
26,"D7",2.4234006910674,4,7,"Cbp","Fex",FALSE
26,"D8",1.57310193421199,4,8,"Cbp","Fex",FALSE
26,"D9",3.10971750989575,4,9,"Cbp","Fex",FALSE
26,"D10",0.714259803766254,4,10,"Fex","Fex",FALSE
26,"D11",0.171327228761584,4,11,"Fex","Fex",FALSE
26,"D12",-0.220114487698993,4,12,"Fex","Fex",FALSE
26,"E1",-5.29330146236134,5,1,"CbeA","Cbe",FALSE
26,"E2",4.02619209099703,5,2,"CbeA","Cbe",FALSE
26,"E3",-9.33640231980826,5,3,"CbeA","Cbe",FALSE
26,"E4",-11.8717180502226,5,4,"CbeB","Cbe",FALSE
26,"E5",-0.475223114490291,5,5,"CbeB","Cbe",FALSE
26,"E6",2.2231527024469,5,6,"CbeB","Cbe",FALSE
26,"E7",-2.08324704462666,5,7,"Cbp","Fex",FALSE
26,"E8",-0.132744287527657,5,8,"Cbp","Fex",FALSE
26,"E9",1.6912367579821,5,9,"Cbp","Fex",FALSE
26,"E10",-4.27564036365857,5,10,"Fex","Fex",FALSE
26,"E11",1.35860109759415,5,11,"Fex","Fex",FALSE
26,"E12",0.475328166290637,5,12,"Fex","Fex",FALSE
27,"A1",741.396528787807,1,1,"CbeA","Cbe",FALSE
27,"A2",754.463786355327,1,2,"CbeA","Cbe",FALSE
27,"A3",798.108305441609,1,3,"CbeA","Cbe",FALSE
27,"A4",471.910511371058,1,4,"CbeB","Cbe",FALSE
27,"A5",505.041762268073,1,5,"CbeB","Cbe",FALSE
27,"A6",482.144107040939,1,6,"CbeB","Cbe",FALSE
27,"A7",817.294105115847,1,7,"Cbp","Fex",FALSE
27,"A8",807.894218103521,1,8,"Cbp","Fex",FALSE
27,"A9",840.704689349065,1,9,"Cbp","Fex",FALSE
27,"A10",529.354837196273,1,10,"Fex","Fex",FALSE
27,"A11",530.403067354547,1,11,"Fex","Fex",FALSE
27,"A12",469.1401522014,1,12,"Fex","Fex",FALSE
27,"B1",244.690470089514,2,1,"CbeA","Cbe",FALSE
27,"B2",265.838457127796,2,2,"CbeA","Cbe",FALSE
27,"B3",260.894750507982,2,3,"CbeA","Cbe",FALSE
27,"B4",164.972175100134,2,4,"CbeB","Cbe",FALSE
27,"B5",161.371139294604,2,5,"CbeB","Cbe",FALSE
27,"B6",177.688783879686,2,6,"CbeB","Cbe",FALSE
27,"B7",301.036313779228,2,7,"Cbp","Fex",FALSE
27,"B8",282.319418381147,2,8,"Cbp","Fex",FALSE
27,"B9",309.748856939147,2,9,"Cbp","Fex",FALSE
27,"B10",177.577628219958,2,10,"Fex","Fex",FALSE
27,"B11",173.391545575795,2,11,"Fex","Fex",FALSE
27,"B12",150.139887544448,2,12,"Fex","Fex",FALSE
27,"C1",44.7809848882689,3,1,"CbeA","Cbe",FALSE
27,"C2",40.0493881276207,3,2,"CbeA","Cbe",FALSE
27,"C3",43.408237050764,3,3,"CbeA","Cbe",FALSE
27,"C4",37.5186588796696,3,4,"CbeB","Cbe",FALSE
27,"C5",46.0759375522448,3,5,"CbeB","Cbe",FALSE
27,"C6",36.2761503796582,3,6,"CbeB","Cbe",FALSE
27,"C7",63.8833881597197,3,7,"Cbp","Fex",FALSE
27,"C8",70.0851692511646,3,8,"Cbp","Fex",FALSE
27,"C9",64.7741100889234,3,9,"Cbp","Fex",FALSE
27,"C10",38.3056444708218,3,10,"Fex","Fex",FALSE
27,"C11",37.9318092745589,3,11,"Fex","Fex",FALSE
27,"C12",28.1117194030867,3,12,"Fex","Fex",FALSE
27,"D1",2.15685491905424,4,1,"CbeA","Cbe",FALSE
27,"D2",3.13806753851713,4,2,"CbeA","Cbe",FALSE
27,"D3",0.672587538891094,4,3,"CbeA","Cbe",FALSE
27,"D4",-5.78514234156683,4,4,"CbeB","Cbe",FALSE
27,"D5",9.16262255270794,4,5,"CbeB","Cbe",FALSE
27,"D6",10.0505421012986,4,6,"CbeB","Cbe",FALSE
27,"D7",11.7234180414339,4,7,"Cbp","Fex",FALSE
27,"D8",10.4668666336916,4,8,"Cbp","Fex",FALSE
27,"D9",12.7404599825513,4,9,"Cbp","Fex",FALSE
27,"D10",7.55953810576193,4,10,"Fex","Fex",FALSE
27,"D11",4.17268826770305,4,11,"Fex","Fex",FALSE
27,"D12",8.64869834933961,4,12,"Fex","Fex",FALSE
27,"E1",-3.83167960378705,5,1,"CbeA","Cbe",FALSE
27,"E2",3.30968025192851,5,2,"CbeA","Cbe",FALSE
27,"E3",-1.23054981109362,5,3,"CbeA","Cbe",FALSE
27,"E4",-5.89991970924893,5,4,"CbeB","Cbe",FALSE
27,"E5",7.13570720634925,5,5,"CbeB","Cbe",FALSE
27,"E6",-3.82865782619137,5,6,"CbeB","Cbe",FALSE
27,"E7",-2.28918502176475,5,7,"Cbp","Fex",FALSE
27,"E8",-0.0198062901986305,5,8,"Cbp","Fex",FALSE
27,"E9",-1.79169495336373,5,9,"Cbp","Fex",FALSE
27,"E10",2.47230835667142,5,10,"Fex","Fex",FALSE
27,"E11",-3.98750538775494,5,11,"Fex","Fex",FALSE
27,"E12",-3.16030222463996,5,12,"Fex","Fex",FALSE
28,"A1",976.673472141426,1,1,"CbeA","Cbe",FALSE
28,"A2",988.59923466012,1,2,"CbeA","Cbe",FALSE
28,"A3",1056.42672823126,1,3,"CbeA","Cbe",FALSE
28,"A4",602.171518493427,1,4,"CbeB","Cbe",FALSE
28,"A5",646.374329013979,1,5,"CbeB","Cbe",FALSE
28,"A6",615.812502031013,1,6,"CbeB","Cbe",FALSE
28,"A7",1057.18186653754,1,7,"Cbp","Fex",FALSE
28,"A8",1044.18815699798,1,8,"Cbp","Fex",FALSE
28,"A9",1088.22774039687,1,9,"Cbp","Fex",FALSE
28,"A10",707.843590096952,1,10,"Fex","Fex",FALSE
28,"A11",713.816653370201,1,11,"Fex","Fex",FALSE
28,"A12",639.96461133137,1,12,"Fex","Fex",FALSE
28,"B1",412.412187250985,2,1,"CbeA","Cbe",FALSE
28,"B2",448.498248991883,2,2,"CbeA","Cbe",FALSE
28,"B3",458.997998506366,2,3,"CbeA","Cbe",FALSE
28,"B4",267.300454511825,2,4,"CbeB","Cbe",FALSE
28,"B5",274.769763092793,2,5,"CbeB","Cbe",FALSE
28,"B6",285.806453962191,2,6,"CbeB","Cbe",FALSE
28,"B7",502.50335376639,2,7,"Cbp","Fex",FALSE
28,"B8",481.119611095365,2,8,"Cbp","Fex",FALSE
28,"B9",524.957091049981,2,9,"Cbp","Fex",FALSE
28,"B10",312.13089071257,2,10,"Fex","Fex",FALSE
28,"B11",295.121313441242,2,11,"Fex","Fex",FALSE
28,"B12",268.568784760665,2,12,"Fex","Fex",FALSE
28,"C1",108.378974574106,3,1,"CbeA","Cbe",FALSE
28,"C2",88.3577367698863,3,2,"CbeA","Cbe",FALSE
28,"C3",104.928881814131,3,3,"CbeA","Cbe",FALSE
28,"C4",72.9788645560757,3,4,"CbeB","Cbe",FALSE
28,"C5",73.1227930983532,3,5,"CbeB","Cbe",FALSE
28,"C6",74.4300011678188,3,6,"CbeB","Cbe",FALSE
28,"C7",133.484142187589,3,7,"Cbp","Fex",FALSE
28,"C8",128.734313963107,3,8,"Cbp","Fex",FALSE
28,"C9",132.18551691998,3,9,"Cbp","Fex",FALSE
28,"C10",75.9717214347565,3,10,"Fex","Fex",FALSE
28,"C11",64.7071084648378,3,11,"Fex","Fex",FALSE
28,"C12",68.1146910367161,3,12,"Fex","Fex",FALSE
28,"D1",4.18953324147697,4,1,"CbeA","Cbe",FALSE
28,"D2",13.1991381653652,4,2,"CbeA","Cbe",FALSE
