,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,51,2648.00335948813,2822.62762737246,3310.34070384076,3323.78881861195,3007.97462396827,3262.29781356605,3359.99835328638,3242.91354125946,0.803260685394889,4.48557055502124,2379.43089006177,2556.32407933774,2341.88340652133,2986.90402806282,2925.43683212625,3136.70701437858,3217.76903367073,2927.33156154173,3288.34976319928,3522.91856231571,2436.43046605827,2752.71506013037,2758.94239123456,2042.14303004455,3.04656781529502,1.25204615360371,3497.38346879725,3327.40920405849,2736.82898712029,3055.57559162153,3863.81129505688,4132.63017657705,3425.42140616205,3232.33593371663,2.52390911501698,1.82598770370123,2326.44358580049,2981.44520794697,1305.06622252329,1450.81360421229,3250.44339514715,3107.18166772699,3223.77648766423,3124.28776486321,3000.05757822071,3541.74064353791,3480.37069013356,3777.9592434349,3993.77392638082,3672.22818576802,3278.64288374207,2779.91162628805,3317.19165428698,3270.72786035881,2337.23592778224,3188.18765589637,2899.09330289972,3115.10935271,3273.13681117206,3683.08255135836,996.535532756325,3446.33629406723,3215.39770747416,3010.783754458,2928.72371707197,3049.46988971869,3085.35115488516,3749.82615338127,3663.30411722695,3484.60892432279,3966.57567607509,3979.88096264666,2957.66767274716,3036.29059875211,1941.54580062892,2140.87170325526,2318.20668392655,2532.202511495,2897.83950919092,2690.60088049006,3159.79822068821,3505.44078198624,6.67160440853286,2650.59639928592
,52,2658.71199818859,2836.09405710626,3316.06882146741,3325.79953422339,3014.46207031497,3272.08971946755,3360.05765845951,3243.57991348768,3.50658847826662,-0.346948453305231,2459.30915464808,2628.28918742142,2352.1401121786,2997.67551675134,2929.87676455899,3142.50452360471,3224.39097597178,2932.35093396244,3285.32665472432,3524.68694210681,2444.77310539765,2759.37311531471,2836.67884153949,2087.53500543373,-1.82555538198221,1.80902603185996,3508.04993343199,3340.7899888821,2763.17115372188,3084.48143902195,3868.06190784403,4142.12382986005,3432.15189872844,3239.00487102085,7.21974041482099,-2.05346622836532,2332.93355310065,2994.49315333424,1327.49750914623,1475.56903235412,3264.4886920386,3123.22923238816,3231.54201195382,3131.09330551551,2998.05422833717,3549.45697355834,3492.99569168972,3792.23448484175,3999.16061154624,3673.89336264994,3288.30481051684,2806.63861788059,3331.89067689358,3282.50826408945,2336.64137615133,3194.02749737115,2904.86971570546,3129.45638910405,3272.20401485611,3685.79175230747,1012.94884986928,3458.7831734096,3243.97234312008,3033.97207994776,2928.16037916703,3052.16309194979,3085.73778590661,3752.27796903761,3673.20078745773,3492.40559325242,3971.84567841901,3980.57237986279,3092.8485793579,3099.7714129881,1941.43666079936,2139.68671916471,2317.14795531096,2531.08051680197,2899.78886352062,2688.03306634109,3150.21806126244,3509.77591333788,15.8416242123376,2738.07468877824
,53,2662.99854738109,2841.12582204021,3315.81721400115,3325.86430916105,3019.72247203216,3276.34050883748,3356.09760170002,3236.05729562646,-2.56395214307213,1.67250104320237,2528.61780321633,2678.90516508354,2360.23104229551,2999.52608740446,2927.70166922021,3144.52343049761,3228.1682986887,2934.89334069151,3285.17910583792,3521.71201590673,2451.25322103218,2763.23859574379,2903.60052781571,2129.3279275814,2.14188496302086,1.72194381226882,3517.38834694292,3352.04474244691,2785.07696551369,3107.42089172899,3868.08201694693,4145.97537350565,3431.64024323463,3240.6721496477,1.52670872899398,-1.23793272737385,2340.12897505768,3002.67998499631,1346.86869174988,1495.28286025215,3268.52552446674,3135.51543928191,3232.66649749853,3136.11932510125,2996.52454114405,3545.06036197314,3501.84178616047,3800.90713154208,3998.9884744635,3672.86280343674,3294.35506295634,2828.11355882619,3342.14475275575,3294.47748381177,2337.67795851141,3197.57503509613,2909.99302719318,3136.00031383348,3269.88621408004,3684.50291863612,1025.07492957772,3464.77269118362,3270.17138153525,3047.79665539873,2930.39384323125,3052.11644313433,3083.79664864083,3745.58960008544,3677.06080911287,3497.01487393094,3971.14948947519,3980.13716965408,3198.06960618826,3153.30968650133,1943.38373704725,2139.73835467024,2314.66919511663,2528.92894471246,2895.63108962223,2686.57077282371,3138.62150739536,3507.00929103932,31.8248107935351,2814.04126370457
,54,2667.39897623696,2844.37341801955,3317.63463733317,3326.14805842284,3026.86758217819,3280.99052777014,3350.69517766128,3231.00716794232,-1.18950892959265,7.03287080291966,2592.07856838509,2728.92473868004,2360.61996540798,3008.68464142675,2937.0123140441,3144.94720867711,3230.117527438,2937.53254513445,3280.51199848268,3519.98228248303,2458.42605039049,2769.25200930933,2962.25829229136,2165.11011841095,-2.99344298522965,6.1448854930718,3522.51825615124,3359.59059806086,2812.16901986079,3137.33937826329,3867.05866296286,4146.87222794239,3432.26884854167,3240.25656923144,-1.15650877825556,-2.48812219998581,2348.39470316519,3016.08754848314,1366.04692966672,1516.43075848253,3276.04300746328,3149.93672717868,3239.62585162405,3136.71737800454,2995.73165537297,3545.92043564928,3506.82117800398,3806.70887192875,3995.9361580088,3670.44649140552,3301.1325183891,2845.48541550043,3351.64006468938,3304.46958989268,2336.54464522851,3197.02388105104,2917.28151645209,3143.53466626379,3266.73546490901,3677.94422219953,1038.99428861384,3473.01979194141,3291.58291890218,3060.95959000549,2929.58476806059,3049.51823911837,3076.47664950344,3746.95024574054,3677.89553616786,3500.55937975691,3971.77690759024,3977.97473032244,3286.92547465085,3193.91106757005,1938.96542816823,2140.0790818355,2311.35309402604,2525.32605765587,2898.30398061825,2685.060161792,3131.56728792979,3505.66291082827,58.0514920040573,2886.13658081712
,55,2670.91399661139,2846.86282124088,3314.31826776717,3326.67231813437,3030.52739478752,3283.55790529045,3345.98943212959,3223.25636837635,3.37989983289435,-1.60013794266206,2648.66484432552,2763.74944194817,2362.00349051668,3012.06452411609,2937.19558622381,3148.82942326833,3233.09239069339,2934.43262182761,3275.7523882616,3517.24834816042,2463.44161224775,2773.73089392512,3012.17034422127,2200.51499960603,-2.22291020494549,-2.26786631431969,3527.77478347811,3368.65322558439,2835.04305701472,3164.29397270572,3859.87543132589,4146.97552466423,3432.70862701533,3237.57419541444,-0.945665335200374,-0.449412711741843,2352.37248323946,3025.98785687438,1380.89838143593,1534.86032908929,3281.50421469554,3162.83209919203,3242.60891638231,3137.11783686906,2996.87593957898,3543.85580229502,3510.15213204928,3809.51122207889,3988.94705106008,3664.3912771579,3307.18169218883,2864.45264149167,3361.53450121364,3313.54518646311,2336.61677729446,3195.38052559923,2924.96004373435,3150.0516591624,3264.91701007221,3670.99968072879,1052.80805513494,3478.90362106223,3309.94286773742,3072.37259046907,2932.49297017432,3048.14300830703,3070.423547485,3742.66900707927,3679.42253711855,3504.86612353791,3971.13264985048,3979.09108124516,3362.07680110782,3230.48323955209,1936.26503696921,2138.46460826828,2307.49341364004,2516.4011909992,2893.14675525649,2679.46347384399,3119.79527255046,3500.53691840732,110.385401959102,2944.03656015543
,56,2667.93200764046,2853.20639751274,3311.57246757531,3324.36085107651,3032.56118979257,3286.45900317958,3337.75947728475,3215.37056997547,5.95120855886853,10.9411498638065,2695.87895582745,2802.26155029133,2362.81772861023,3014.40600785592,2942.66189680559,3150.52012026857,3235.50618184831,2936.15143382457,3268.25790843285,3517.346978721,2468.30388532229,2779.47303119962,3053.41941087002,2228.70422962278,-3.5175851199474,2.78727892459028,3532.17727879718,3384.95425690894,2862.93723025637,3194.84849232122,3857.2303939212,4148.36854820977,3433.44715662038,3236.76436543977,-2.28610693514838,0.773755701511618,2358.21848553601,3037.23439819163,1396.39067146646,1555.42974094064,3292.06059311589,3174.54460781429,3245.45666356017,3141.30254284696,2998.41995068628,3541.89275057056,3509.09096933285,3813.06835745666,3982.62050088113,3660.83124641275,3311.5568779174,2882.35526425025,3370.06568370118,3318.82033876022,2333.97981693092,3195.28482302046,2931.74917156494,3156.98123748278,3260.7581979555,3671.22784213438,1068.43269225543,3491.6755933665,3327.97033091271,3088.36341316937,2927.93164017551,3046.89551121693,3064.62946801336,3747.08126250738,3681.0377796947,3507.28397685008,3971.87000862879,3975.00030145972,3420.63997627061,3254.54001039323,1927.54585686028,2135.33351940224,2303.31382696723,2510.39598786904,2890.15144277861,2678.87357326323,3111.522137991,3499.821702753,209.251030424439,2994.14651538625
,57,2668.18566544731,2857.13442314118,3313.83769852205,3326.33711616751,3035.62071561384,3288.63208497314,3335.57946143769,3209.62847514828,4.24779034871426,4.72758735771231,2738.16061555558,2836.43793628141,2365.37644057123,3013.24910857679,2942.2318440203,3151.70210075663,3233.01468758579,2936.83556770536,3267.57164338928,3515.09562095708,2474.12648983471,2786.80688154815,3091.45105325141,2256.28453009494,-3.21959232258769,-0.0478015585381399,3536.02273988408,3398.8000429191,2884.70728120354,3218.92374800177,3856.38725844467,4150.07701853111,3434.92639242685,3236.9192588996,-5.15232081029899,-4.15805511911276,2361.71027003673,3051.44897001201,1412.84719772711,1576.4070055195,3300.00424706846,3187.29618781596,3247.34847287481,3145.13633704612,2998.43829942648,3539.90773650453,3515.5134909655,3819.68055935181,3979.55107186174,3658.22666624593,3321.3198738859,2903.98842290683,3377.79922101343,3323.30630537307,2331.3646565029,3194.50551705126,2933.7602340933,3163.15302845495,3258.2083426788,3671.9033875141,1081.41825001904,3497.75762344662,3346.21693210613,3098.47495427824,2924.64592541757,3049.96177616384,3062.11463474353,3743.45784312499,3685.63894713096,3509.58323268971,3969.28419576115,3981.8473387169,3471.25044846464,3277.25983539303,1922.50938258829,2132.66299276669,2296.53875996218,2508.12652610048,2887.0772284543,2680.11615937692,3100.11015411734,3499.20361030028,349.689676731727,3033.8537277076
,58,2662.78389644955,2856.4895293813,3310.38193998957,3319.68602012449,3031.18370521287,3284.9309281061,3328.68189869849,3199.54203338867,5.54258934614882,2.26287011390195,2772.27075965336,2860.11445474928,2364.21746949279,3012.64891836548,2940.93386511156,3150.25427467441,3228.70355894601,2937.55044902374,3265.86843282763,3510.66135227559,2477.75235525318,2789.78271950545,3121.32419472476,2271.84841130373,0.536377561603786,3.38919528505676,3537.76419301988,3406.78411716422,2904.14117252459,3239.9387321007,3852.94034524299,4149.7950349936,3435.84452688619,3236.46457078096,-5.90099497061055,-0.62003813545698,2369.2787842937,3061.8363714561,1429.40458917621,1591.90405540927,3306.0627047883,3195.42685653826,3242.52870205296,3146.56369091834,2996.18605038213,3540.24196328219,3514.43475866555,3821.26058105442,3977.14800150569,3656.5033517043,3325.12972878555,2914.77161508723,3379.93427106314,3328.74804786822,2328.10509964689,3189.34704945358,2934.3422693945,3167.70284761496,3250.13483531416,3667.35738724404,1090.27876096009,3504.14224805142,3358.65924954165,3102.10755595293,2917.74794752035,3049.32369814726,3052.7518915765,3738.35675340661,3680.70057725805,3508.62064934899,3968.86014443727,3979.36112356721,3509.19132085279,3285.53451304028,1916.74960972887,2123.578600083,2291.24526713323,2505.58472880018,2887.20742499425,2675.91838788749,3088.83889226575,3489.93147583954,538.276802184694,3073.98164532847
,59,2664.82587785147,2858.11531648354,3311.25725342659,3318.05398814692,3031.97237814187,3287.95425791261,3334.22135883817,3200.25226472556,4.27363146009611,1.74427519503024,2809.97097329899,2884.92627986391,2363.20729961297,3016.03361116236,2938.73241459212,3152.67712933018,3225.32663546833,2937.59433594336,3265.05973120641,3506.21819130129,2483.64908226809,2791.74575923597,3155.43682845698,2290.84051216115,-3.1522110202759,-2.61671062819369,3541.40341793828,3411.69951587623,2921.8998142139,3261.0370782909,3854.29317189753,4153.16877254133,3441.86972744074,3241.27932103895,0.360031657025047,-2.52750324346471,2376.9350945918,3074.82290712151,1449.79304455586,1614.13918124287,3314.38304044281,3208.27009911058,3248.01038682791,3147.49492326602,2989.65867222913,3542.509427203,3523.81153342709,3827.97384758311,3977.30042141339,3652.92953401295,3331.57416820022,2931.53844693862,3388.38221631902,3337.38075703791,2326.98040883286,3189.11996450666,2936.67276374531,3173.65069432328,3247.62831956453,3665.98965112971,1103.41772019774,3509.13645801207,3375.49380243084,3108.15512715852,2919.73152746195,3048.82087995821,3049.29859503208,3733.34339107554,3680.32118431243,3511.36718431481,3966.98432463365,3980.06568618955,3548.74527109288,3296.5094513136,1914.12848484019,2122.18803121804,2290.93640273684,2505.21732582521,2889.14400296173,2671.90844353221,3080.21931451494,3485.60421380651,748.274526917027,3117.26590058145
,60,2664.36022878178,2857.84728456929,3307.20922308768,3312.40167822628,3031.86254042505,3287.88266348842,3332.18521754143,3195.39979924684,3.03054052908328,4.97394847817304,2842.10377225671,2895.29751128567,2360.91272967,3015.17465916543,2936.1408448388,3155.61260521444,3224.32068685073,2935.53828163245,3259.58651804492,3499.52167690398,2486.91518876101,2791.57811022335,3181.27219926167,2306.62332105584,-2.14497115089489,4.25351442726014,3544.92437067861,3420.63502984604,2941.46426219845,3281.05682126151,3856.50090955041,4154.8330134629,3444.28250197855,3247.22522185286,-3.51927614675242,-1.62035080967325,2382.49130097411,3077.63445639686,1465.57864610568,1631.03871887242,3319.93691339005,3219.21919729592,3247.06990860186,3144.86676498906,2990.54063118518,3547.71384797499,3523.92484726454,3824.69645011207,3974.88404119481,3645.33169661776,3333.34547375625,2943.47417755187,3392.02118553101,3346.08846410869,2326.60097915743,3188.0862860812,2941.07700700111,3176.76619079736,3245.8407099427,3665.10362604603,1113.93045141519,3513.63529138093,3379.07601470649,3117.21026061458,2915.16084397808,3044.97764549346,3044.32386601261,3730.90761387438,3678.37220405722,3510.22505370628,3965.0735275009,3977.80661157941,3577.02383189959,3298.79081509997,1910.748595937,2115.96229398363,2289.44839563523,2499.75559687465,2880.51937975132,2665.37769119993,3072.96271380391,3479.68523926964,960.933375656065,3153.94741220393
,61,2663.21488072998,2854.49295074271,3308.31245856251,3308.55110746959,3040.45034432647,3289.81014543864,3331.68807872695,3191.27974277184,3.49662085372802,2.66711727125721,2876.25728472733,2906.01998016611,2359.06147703824,3010.4315967812,2938.76626574096,3158.92925264372,3223.75756748859,2931.73303549393,3254.54279394824,3493.46467823159,2495.42919610725,2799.07407536839,3205.29216534126,2329.37686762066,-2.78199112169477,2.25869474034516,3546.867113791,3436.66833866767,2965.53492897325,3304.51361554739,3867.04675441499,4155.99309278906,3445.82735069788,3254.38573075689,-2.07194343532365,-0.0423657399874173,2383.51037836832,3082.32664718329,1481.24565010691,1649.35003911729,3323.85986668776,3234.48661280566,3252.0737867922,3144.18936556672,2996.4819387877,3555.92989812873,3527.43128739928,3820.89715835317,3971.26200057496,3638.00570627836,3339.30348426797,2959.55252541755,3398.35227029016,3357.04952460248,2329.90393015703,3190.45045182532,2948.78668920346,3181.49942941557,3246.89374750297,3664.53304766563,1126.61747102327,3517.22227391331,3378.31794714874,3129.91263473127,2908.82762847596,3042.97991252539,3040.65549956528,3730.77350761601,3680.85558348794,3507.96072023068,3958.30950393575,3984.17473587348,3604.44357726192,3305.75849025037,1908.80245215814,2114.2258562733,2287.89043387534,2496.24511483445,2867.24374787653,2664.61201613652,3069.57265347297,3482.19254735097,1176.25334840181,3187.2790718061
